,Timestamp,Device Type,Pulse,Temp,Proximity,Ambient Noise,Movement Pattern,Stress Indicator,User Behavior,ZPulse,ZTemp,ZAmbNoise
811,26-11-2023 12:45,Earring,114,99.2,Low,81,Normal,Yes,Stressed,0.9319299115594204,1.083496482746758,0.7279583851448597
812,26-11-2023 07:50,Shoe,88,99.0,High,55,Normal,No,Calm,-0.2365215375674994,0.6956330559535702,-0.5323238104714907
813,07-11-2023 04:09,Ring,104,99.1,Medium,47,Normal,Yes,Calm,0.4825255080490666,0.8895647693501503,-0.920102947584214
814,28-11-2023 10:14,Shoe,105,99.2,High,47,Normal,Yes,Stressed,0.527465948400102,1.083496482746758,-0.920102947584214
815,01-11-2023 09:00,Ring,98,98.9,High,81,Irregular,No,Stressed,0.21288286594285435,0.5017013425569901,0.7279583851448597
816,20-11-2023 18:23,Ring,100,98.6,Low,34,Normal,No,Active,0.3027637466449251,-0.08009379763280527,-1.5502440453923891
817,09-11-2023 10:09,Shoe,168,98.7,Low,59,Normal,Yes,Active,3.3587136905153305,0.11383791576380238,-0.33843424191512916
818,27-11-2023 22:53,Shoe,96,98.9,Low,36,Irregular,No,Active,0.1230019852407836,0.5017013425569901,-1.4532992611142084
819,07-11-2023 03:34,Shoe,118,98.0,Low,34,Normal,Yes,Active,1.111691672963562,-1.2436840780123408,-1.5502440453923891
820,21-11-2023 14:30,Shoe,76,99.2,Medium,77,Irregular,Yes,Calm,-0.7758068217799239,1.083496482746758,0.534068816588498
821,24-11-2023 09:29,Ring,103,99.4,High,67,Irregular,Yes,Calm,0.43758506769803124,1.4713599095399457,0.04934489519759406
822,03-11-2023 23:14,Earring,74,98.9,Low,56,Irregular,No,Stressed,-0.8656877024819947,0.5017013425569901,-0.48385141833240036
823,19-11-2023 21:57,Ring,73,99.1,High,92,Irregular,Yes,Calm,-0.9106281428330301,0.8895647693501503,1.261154698674854
824,28-11-2023 04:43,Shoe,125,98.2,Medium,30,Irregular,Yes,Active,1.4262747554208095,-0.8558206512191532,-1.7441336139487507
825,26-11-2023 05:56,Shoe,74,98.3,High,45,Irregular,No,Sedentary,-0.8656877024819947,-0.6618889378225731,-1.0170477318623947
826,14-11-2023 15:50,Ring,89,98.5,Medium,34,Normal,No,Active,-0.19158109721646405,-0.2740255110293853,-1.5502440453923891
827,05-11-2023 14:08,Shoe,110,98.1,High,48,Normal,Yes,Calm,0.7521681501552788,-1.0497523646157607,-0.8716305554451236
828,12-11-2023 19:22,Ring,102,98.9,Low,76,Normal,Yes,Stressed,0.39264462734699584,0.5017013425569901,0.48559642444940765
829,12-11-2023 14:18,Earring,69,97.8,Medium,35,Irregular,No,Stressed,-1.0903899042371716,-1.6315475048055286,-1.5017716532532988
830,20-11-2023 22:34,Shoe,90,98.9,Medium,67,Normal,No,Stressed,-0.14664065686542868,0.5017013425569901,0.04934489519759406
831,03-11-2023 22:45,Ring,105,98.7,High,92,Normal,Yes,Stressed,0.527465948400102,0.11383791576380238,1.261154698674854
832,02-11-2023 02:38,Shoe,99,99.3,Low,44,Irregular,Yes,Active,0.2578233062938897,1.277428196143338,-1.065520124001485
833,20-11-2023 22:42,Ring,73,99.1,Low,71,Irregular,Yes,Calm,-0.9106281428330301,0.8895647693501503,0.24323446375395566
834,10-11-2023 20:52,Shoe,109,98.4,High,83,Normal,Yes,Stressed,0.7072277098042434,-0.46795722442596543,0.8249031694230404
835,05-11-2023 00:55,Earring,97,99.5,High,95,Irregular,Yes,Stressed,0.16794242559181896,1.6652916229365258,1.4065718750921252
836,20-11-2023 00:12,Earring,100,98.0,High,75,Normal,No,Active,0.3027637466449251,-1.2436840780123408,0.43712403231031727
837,28-11-2023 03:44,Earring,78,98.9,High,93,Irregular,No,Calm,-0.6859259410778532,0.5017013425569901,1.3096270908139445
838,23-11-2023 21:20,Earring,96,98.2,Low,31,Irregular,No,Calm,0.1230019852407836,-0.8558206512191532,-1.6956612218096603
839,26-11-2023 14:25,Shoe,115,99.3,Medium,97,Normal,Yes,Calm,0.9768703519104558,1.277428196143338,1.503516659370306
840,26-11-2023 20:11,Ring,99,98.4,High,80,Irregular,No,Active,0.2578233062938897,-0.46795722442596543,0.6794859930057693
841,12-11-2023 06:13,Ring,88,98.6,Medium,74,Normal,No,Calm,-0.2365215375674994,-0.08009379763280527,0.3886516401712269
842,18-11-2023 21:10,Shoe,120,99.0,Low,32,Irregular,Yes,Sedentary,1.2015725536656325,0.6956330559535702,-1.64718882967057
843,08-11-2023 03:52,Earring,108,98.4,Low,99,Irregular,Yes,Calm,0.6622872694532081,-0.46795722442596543,1.600461443648487
844,17-11-2023 12:25,Earring,63,98.2,High,100,Normal,No,Stressed,-1.3600325463433838,-0.8558206512191532,1.6489338357875774
845,10-11-2023 04:57,Shoe,94,97.9,Low,50,Normal,No,Active,0.03312110453871284,-1.437615791408921,-0.7746857711669427
846,29-11-2023 02:41,Shoe,86,97.4,High,72,Normal,No,Sedentary,-0.32640241826957017,-2.4072743583918763,0.29170685589304607
847,07-11-2023 00:51,Earring,88,99.2,Medium,85,Irregular,Yes,Calm,-0.2365215375674994,1.083496482746758,0.9218479537012213
848,23-11-2023 07:31,Shoe,78,99.0,Low,80,Normal,No,Stressed,-0.6859259410778532,0.6956330559535702,0.6794859930057693
849,05-11-2023 00:59,Shoe,71,98.5,High,94,Normal,No,Sedentary,-1.0005090235351008,-0.2740255110293853,1.3580994829530348
850,25-11-2023 10:10,Earring,83,99.3,High,93,Normal,Yes,Calm,-0.4612237393226763,1.277428196143338,1.3096270908139445
851,23-11-2023 07:04,Ring,81,98.2,Medium,36,Normal,No,Calm,-0.551104620024747,-0.8558206512191532,-1.4532992611142084
852,21-11-2023 18:47,Earring,114,98.2,Low,48,Irregular,Yes,Active,0.9319299115594204,-0.8558206512191532,-0.8716305554451236
853,14-11-2023 05:32,Ring,97,99.5,Medium,86,Normal,Yes,Calm,0.16794242559181896,1.6652916229365258,0.9703203458403117
854,02-11-2023 00:19,Shoe,118,99.0,High,50,Irregular,Yes,Stressed,1.111691672963562,0.6956330559535702,-0.7746857711669427
855,03-11-2023 10:05,Earring,81,99.0,Low,94,Normal,No,Active,-0.551104620024747,0.6956330559535702,1.3580994829530348
856,10-11-2023 01:09,Ring,69,98.9,High,44,Irregular,No,Stressed,-1.0903899042371716,0.5017013425569901,-1.065520124001485
857,18-11-2023 05:09,Ring,126,97.6,Medium,30,Normal,Yes,Sedentary,1.471215195771845,-2.0194109315987165,-1.7441336139487507
858,12-11-2023 07:58,Shoe,74,98.8,Medium,65,Normal,No,Stressed,-0.8656877024819947,0.3077696291603825,-0.04759988908058674
859,15-11-2023 11:28,Earring,89,98.5,Low,83,Irregular,No,Calm,-0.19158109721646405,-0.2740255110293853,0.8249031694230404
860,22-11-2023 13:14,Earring,63,98.8,Low,75,Normal,No,Calm,-1.3600325463433838,0.3077696291603825,0.43712403231031727
861,23-11-2023 00:34,Earring,68,98.2,Medium,63,Irregular,No,Stressed,-1.135330344588207,-0.8558206512191532,-0.14454467335876753
862,25-11-2023 23:09,Shoe,80,97.9,Medium,35,Irregular,No,Calm,-0.5960450603757824,-1.437615791408921,-1.5017716532532988
863,27-11-2023 14:36,Ring,63,98.2,High,77,Normal,No,Stressed,-1.3600325463433838,-0.8558206512191532,0.534068816588498
864,13-11-2023 22:34,Shoe,103,98.1,Low,32,Irregular,Yes,Sedentary,0.43758506769803124,-1.0497523646157607,-1.64718882967057
865,28-11-2023 03:19,Earring,72,99.3,Low,45,Irregular,Yes,Active,-0.9555685831840655,1.277428196143338,-1.0170477318623947
866,19-11-2023 21:27,Earring,66,97.9,Low,65,Normal,No,Stressed,-1.2252112252902776,-1.437615791408921,-0.04759988908058674
867,01-11-2023 18:57,Ring,99,99.2,High,86,Irregular,Yes,Stressed,0.2578233062938897,1.083496482746758,0.9703203458403117
868,23-11-2023 07:27,Shoe,76,97.9,High,65,Irregular,No,Calm,-0.7758068217799239,-1.437615791408921,-0.04759988908058674
869,22-11-2023 18:01,Shoe,119,97.5,High,82,Normal,Yes,Sedentary,1.1566321133145971,-2.2133426449952966,0.77643077728395
870,07-11-2023 21:51,Ring,96,99.2,Medium,34,Irregular,Yes,Sedentary,0.1230019852407836,1.083496482746758,-1.5502440453923891
871,16-11-2023 00:18,Ring,84,98.6,Medium,75,Irregular,No,Active,-0.4162832989716409,-0.08009379763280527,0.43712403231031727
872,03-11-2023 02:08,Earring,85,98.0,High,82,Normal,No,Calm,-0.37134285862060556,-1.2436840780123408,0.77643077728395
873,04-11-2023 14:32,Earring,112,98.9,High,39,Irregular,Yes,Sedentary,0.8420490308573496,0.5017013425569901,-1.3078820846969372
874,20-11-2023 18:59,Ring,63,98.2,Low,86,Normal,No,Stressed,-1.3600325463433838,-0.8558206512191532,0.9703203458403117
875,24-11-2023 05:03,Earring,94,98.1,High,68,Normal,No,Sedentary,0.03312110453871284,-1.0497523646157607,0.09781728733668446
876,26-11-2023 10:58,Shoe,67,99.4,High,49,Irregular,Yes,Calm,-1.1802707849392424,1.4713599095399457,-0.8231581633060331
877,15-11-2023 16:58,Shoe,75,98.1,Medium,100,Normal,No,Sedentary,-0.8207472621309593,-1.0497523646157607,1.6489338357875774
878,10-11-2023 15:36,Earring,135,99.8,Medium,47,Irregular,Yes,Sedentary,1.8756791589311632,2.2470867631262936,-0.920102947584214
879,12-11-2023 16:36,Earring,62,99.3,High,56,Normal,Yes,Sedentary,-1.4049729866944192,1.277428196143338,-0.48385141833240036
880,27-11-2023 21:43,Shoe,109,99.6,Medium,57,Normal,Yes,Stressed,0.7072277098042434,1.8592233363331059,-0.4353790261933099
881,02-11-2023 16:45,Ring,66,98.0,Medium,41,Normal,No,Stressed,-1.2252112252902776,-1.2436840780123408,-1.2109373004187562
882,26-11-2023 06:14,Ring,100,98.4,Medium,55,Irregular,No,Stressed,0.3027637466449251,-0.46795722442596543,-0.5323238104714907
883,28-11-2023 04:43,Shoe,93,98.8,High,71,Irregular,No,Stressed,-0.01181933581232254,0.3077696291603825,0.24323446375395566
884,06-11-2023 14:37,Earring,118,99.1,Low,77,Normal,Yes,Sedentary,1.111691672963562,0.8895647693501503,0.534068816588498
885,19-11-2023 15:17,Shoe,106,98.8,High,72,Irregular,Yes,Stressed,0.5724063887511374,0.3077696291603825,0.29170685589304607
886,24-11-2023 05:44,Earring,72,98.3,High,30,Irregular,No,Active,-0.9555685831840655,-0.6618889378225731,-1.7441336139487507
887,07-11-2023 08:05,Ring,96,98.6,Medium,61,Normal,No,Calm,0.1230019852407836,-0.08009379763280527,-0.24148945763694835
888,06-11-2023 16:16,Shoe,90,98.7,Low,85,Normal,No,Sedentary,-0.14664065686542868,0.11383791576380238,0.9218479537012213
889,09-11-2023 00:59,Earring,67,98.6,Low,74,Irregular,No,Sedentary,-1.1802707849392424,-0.08009379763280527,0.3886516401712269
890,27-11-2023 08:37,Earring,119,99.0,Medium,68,Irregular,Yes,Stressed,1.1566321133145971,0.6956330559535702,0.09781728733668446
891,24-11-2023 04:10,Ring,80,98.2,High,30,Irregular,No,Active,-0.5960450603757824,-0.8558206512191532,-1.7441336139487507
892,19-11-2023 20:38,Shoe,80,98.4,Low,44,Normal,No,Stressed,-0.5960450603757824,-0.46795722442596543,-1.065520124001485
893,15-11-2023 04:36,Ring,83,98.6,Medium,38,Irregular,No,Calm,-0.4612237393226763,-0.08009379763280527,-1.3563544768360276
894,01-11-2023 13:06,Ring,106,98.9,High,38,Normal,Yes,Calm,0.5724063887511374,0.5017013425569901,-1.3563544768360276
895,09-11-2023 12:32,Shoe,75,98.3,Medium,39,Normal,No,Active,-0.8207472621309593,-0.6618889378225731,-1.3078820846969372
896,13-11-2023 06:55,Ring,111,97.8,Medium,95,Irregular,Yes,Active,0.7971085905063142,-1.6315475048055286,1.4065718750921252
897,22-11-2023 07:35,Earring,84,98.8,Medium,98,Irregular,No,Stressed,-0.4162832989716409,0.3077696291603825,1.5519890515093964
898,02-11-2023 22:45,Shoe,109,98.7,Low,94,Irregular,Yes,Active,0.7072277098042434,0.11383791576380238,1.3580994829530348
899,23-11-2023 03:14,Earring,69,99.3,Low,91,Normal,Yes,Calm,-1.0903899042371716,1.277428196143338,1.2126823065357637
900,18-11-2023 18:55,Shoe,63,97.9,High,71,Normal,No,Stressed,-1.3600325463433838,-1.437615791408921,0.24323446375395566
901,15-11-2023 01:12,Ring,74,99.1,High,88,Irregular,Yes,Active,-0.8656877024819947,0.8895647693501503,1.0672651301184926
902,17-11-2023 10:08,Shoe,109,100.0,Low,82,Normal,Yes,Stressed,0.7072277098042434,2.6349501899194814,0.77643077728395
903,15-11-2023 03:54,Ring,103,98.4,Low,67,Irregular,Yes,Stressed,0.43758506769803124,-0.46795722442596543,0.04934489519759406
904,21-11-2023 01:45,Shoe,88,99.0,High,73,Irregular,No,Stressed,-0.2365215375674994,0.6956330559535702,0.34017924803213645
905,13-11-2023 05:37,Shoe,120,99.1,Low,55,Irregular,Yes,Calm,1.2015725536656325,0.8895647693501503,-0.5323238104714907
906,06-11-2023 07:23,Shoe,105,98.1,Low,37,Irregular,Yes,Sedentary,0.527465948400102,-1.0497523646157607,-1.404826868975118
907,29-11-2023 04:45,Earring,96,98.8,Medium,34,Irregular,No,Stressed,0.1230019852407836,0.3077696291603825,-1.5502440453923891
908,29-11-2023 01:43,Ring,112,98.1,Low,31,Normal,Yes,Sedentary,0.8420490308573496,-1.0497523646157607,-1.6956612218096603
909,25-11-2023 12:23,Ring,96,98.1,Low,60,Irregular,No,Sedentary,0.1230019852407836,-1.0497523646157607,-0.2899618497760387
910,28-11-2023 06:54,Ring,72,98.0,Low,85,Irregular,No,Calm,-0.9555685831840655,-1.2436840780123408,0.9218479537012213
911,05-11-2023 17:14,Shoe,80,98.5,Low,70,Irregular,No,Sedentary,-0.5960450603757824,-0.2740255110293853,0.19476207161486525
912,19-11-2023 06:55,Ring,83,98.8,High,67,Normal,No,Sedentary,-0.4612237393226763,0.3077696291603825,0.04934489519759406
913,04-11-2023 22:00,Earring,100,98.4,Medium,89,Irregular,No,Calm,0.3027637466449251,-0.46795722442596543,1.115737522257583
914,14-11-2023 17:17,Ring,97,98.1,Medium,53,Normal,No,Stressed,0.16794242559181896,-1.0497523646157607,-0.6292685947496716
915,06-11-2023 18:00,Shoe,100,98.5,High,88,Irregular,No,Calm,0.3027637466449251,-0.2740255110293853,1.0672651301184926
916,13-11-2023 18:05,Ring,67,99.4,Medium,94,Normal,Yes,Stressed,-1.1802707849392424,1.4713599095399457,1.3580994829530348
917,07-11-2023 09:19,Earring,92,99.1,Low,34,Normal,Yes,Calm,-0.056759776163357915,0.8895647693501503,-1.5502440453923891
918,25-11-2023 20:27,Earring,83,97.9,Medium,65,Irregular,No,Active,-0.4612237393226763,-1.437615791408921,-0.04759988908058674
919,03-11-2023 11:16,Shoe,73,98.7,High,92,Irregular,No,Active,-0.9106281428330301,0.11383791576380238,1.261154698674854
920,16-11-2023 18:57,Earring,72,98.2,High,52,Normal,No,Sedentary,-0.9555685831840655,-0.8558206512191532,-0.6777409868887619
921,12-11-2023 01:05,Earring,150,99.1,Medium,55,Irregular,Yes,Calm,2.549785764196694,0.8895647693501503,-0.5323238104714907
922,04-11-2023 18:23,Shoe,67,98.5,Low,62,Normal,No,Active,-1.1802707849392424,-0.2740255110293853,-0.19301706549785794
923,14-11-2023 18:49,Ring,109,98.7,Low,34,Irregular,Yes,Sedentary,0.7072277098042434,0.11383791576380238,-1.5502440453923891
924,11-11-2023 00:52,Shoe,79,99.4,Low,64,Irregular,Yes,Sedentary,-0.6409855007268178,1.4713599095399457,-0.09607228121967713
925,12-11-2023 12:54,Ring,77,99.7,Medium,100,Normal,Yes,Sedentary,-0.7308663814288886,2.0531550497297135,1.6489338357875774
926,08-11-2023 22:25,Ring,77,98.5,High,90,Irregular,No,Calm,-0.7308663814288886,-0.2740255110293853,1.1642099143966733
927,13-11-2023 21:20,Ring,64,98.9,Medium,64,Irregular,No,Sedentary,-1.3150921059923484,0.5017013425569901,-0.09607228121967713
928,09-11-2023 23:05,Earring,65,98.1,Medium,95,Normal,No,Calm,-1.270151665641313,-1.0497523646157607,1.4065718750921252
929,11-11-2023 02:12,Shoe,103,99.6,Medium,83,Irregular,Yes,Sedentary,0.43758506769803124,1.8592233363331059,0.8249031694230404
930,21-11-2023 09:04,Shoe,95,98.6,High,88,Normal,No,Stressed,0.07806154488974822,-0.08009379763280527,1.0672651301184926
931,17-11-2023 05:00,Shoe,84,99.1,High,91,Normal,Yes,Active,-0.4162832989716409,0.8895647693501503,1.2126823065357637
932,13-11-2023 09:46,Earring,120,99.0,Low,58,Irregular,Yes,Sedentary,1.2015725536656325,0.6956330559535702,-0.38690663405421954
933,25-11-2023 04:14,Earring,140,99.4,High,44,Normal,Yes,Sedentary,2.10038136068634,1.4713599095399457,-1.065520124001485
934,01-11-2023 08:13,Ring,80,99.9,Low,41,Normal,Yes,Stressed,-0.5960450603757824,2.4410184765229013,-1.2109373004187562
935,15-11-2023 21:06,Ring,76,98.8,High,36,Irregular,No,Calm,-0.7758068217799239,0.3077696291603825,-1.4532992611142084
936,22-11-2023 16:29,Shoe,72,98.5,Low,45,Normal,No,Calm,-0.9555685831840655,-0.2740255110293853,-1.0170477318623947
937,10-11-2023 23:18,Shoe,109,99.4,High,78,Normal,Yes,Stressed,0.7072277098042434,1.4713599095399457,0.5825412087275884
938,25-11-2023 10:43,Earring,88,98.8,Medium,38,Irregular,No,Active,-0.2365215375674994,0.3077696291603825,-1.3563544768360276
939,08-11-2023 10:40,Ring,88,98.7,Medium,39,Normal,No,Active,-0.2365215375674994,0.11383791576380238,-1.3078820846969372
940,19-11-2023 05:23,Earring,93,98.9,Medium,40,Irregular,No,Calm,-0.01181933581232254,0.5017013425569901,-1.2594096925578468
941,08-11-2023 20:55,Earring,67,98.6,High,76,Normal,No,Calm,-1.1802707849392424,-0.08009379763280527,0.48559642444940765
942,17-11-2023 12:03,Shoe,74,98.1,Medium,81,Normal,No,Calm,-0.8656877024819947,-1.0497523646157607,0.7279583851448597
943,07-11-2023 12:38,Earring,120,99.0,Medium,43,Irregular,Yes,Sedentary,1.2015725536656325,0.6956330559535702,-1.1139925161405755
944,07-11-2023 05:39,Ring,115,98.9,High,99,Normal,Yes,Stressed,0.9768703519104558,0.5017013425569901,1.600461443648487
945,29-11-2023 18:41,Shoe,80,98.4,Low,52,Normal,No,Active,-0.5960450603757824,-0.46795722442596543,-0.6777409868887619
946,07-11-2023 02:14,Earring,83,99.1,Medium,82,Normal,Yes,Sedentary,-0.4612237393226763,0.8895647693501503,0.77643077728395
947,16-11-2023 13:59,Earring,69,99.3,High,89,Irregular,Yes,Stressed,-1.0903899042371716,1.277428196143338,1.115737522257583
948,04-11-2023 02:29,Shoe,104,98.3,High,68,Irregular,Yes,Sedentary,0.4825255080490666,-0.6618889378225731,0.09781728733668446
949,04-11-2023 19:31,Shoe,110,99.5,Low,92,Irregular,Yes,Calm,0.7521681501552788,1.6652916229365258,1.261154698674854
950,02-11-2023 10:51,Shoe,119,99.2,Medium,53,Irregular,Yes,Active,1.1566321133145971,1.083496482746758,-0.6292685947496716
951,27-11-2023 16:39,Earring,91,98.2,High,30,Irregular,No,Calm,-0.10170021651439329,-0.8558206512191532,-1.7441336139487507
952,01-11-2023 03:53,Shoe,116,98.8,Low,84,Normal,Yes,Calm,1.0218107922614912,0.3077696291603825,0.8733755615621308
953,26-11-2023 06:51,Earring,82,97.4,Medium,72,Irregular,No,Calm,-0.5061641796737116,-2.4072743583918763,0.29170685589304607
954,23-11-2023 06:25,Ring,94,98.5,Low,78,Normal,No,Stressed,0.03312110453871284,-0.2740255110293853,0.5825412087275884
955,19-11-2023 11:36,Shoe,75,98.0,Medium,56,Normal,No,Sedentary,-0.8207472621309593,-1.2436840780123408,-0.48385141833240036
956,03-11-2023 19:32,Shoe,102,99.4,Medium,35,Irregular,Yes,Calm,0.39264462734699584,1.4713599095399457,-1.5017716532532988
957,28-11-2023 03:21,Ring,87,99.0,High,40,Normal,No,Stressed,-0.2814619779185348,0.6956330559535702,-1.2594096925578468
958,02-11-2023 21:42,Ring,107,98.7,High,33,Normal,Yes,Calm,0.6173468291021728,0.11383791576380238,-1.5987164375314795
959,10-11-2023 22:03,Shoe,85,98.5,High,43,Irregular,No,Active,-0.37134285862060556,-0.2740255110293853,-1.1139925161405755
960,01-11-2023 22:50,Shoe,133,98.8,Medium,65,Normal,Yes,Sedentary,1.7857982782290924,0.3077696291603825,-0.04759988908058674
961,15-11-2023 21:14,Ring,88,99.7,Low,58,Irregular,Yes,Stressed,-0.2365215375674994,2.0531550497297135,-0.38690663405421954
962,13-11-2023 06:39,Earring,113,98.6,High,58,Normal,Yes,Active,0.886989471208385,-0.08009379763280527,-0.38690663405421954
963,01-11-2023 14:35,Ring,94,98.7,High,60,Irregular,No,Sedentary,0.03312110453871284,0.11383791576380238,-0.2899618497760387
964,18-11-2023 15:42,Shoe,68,98.5,Medium,40,Irregular,No,Active,-1.135330344588207,-0.2740255110293853,-1.2594096925578468
965,12-11-2023 04:52,Ring,74,99.0,Low,88,Irregular,No,Active,-0.8656877024819947,0.6956330559535702,1.0672651301184926
966,18-11-2023 17:26,Ring,120,97.5,Low,84,Irregular,Yes,Stressed,1.2015725536656325,-2.2133426449952966,0.8733755615621308
967,27-11-2023 19:50,Ring,84,99.2,High,44,Normal,Yes,Active,-0.4162832989716409,1.083496482746758,-1.065520124001485
968,19-11-2023 05:53,Ring,113,98.3,Low,39,Normal,Yes,Active,0.886989471208385,-0.6618889378225731,-1.3078820846969372
969,21-11-2023 20:03,Shoe,96,99.1,Low,82,Normal,Yes,Calm,0.1230019852407836,0.8895647693501503,0.77643077728395
970,10-11-2023 09:11,Earring,60,98.1,Low,63,Normal,No,Active,-1.49485386739649,-1.0497523646157607,-0.14454467335876753
971,02-11-2023 09:31,Ring,144,99.1,Medium,50,Normal,Yes,Stressed,2.2801431220904815,0.8895647693501503,-0.7746857711669427
972,07-11-2023 21:34,Shoe,71,98.4,High,100,Normal,No,Stressed,-1.0005090235351008,-0.46795722442596543,1.6489338357875774
973,13-11-2023 20:33,Shoe,86,98.0,Low,80,Normal,No,Sedentary,-0.32640241826957017,-1.2436840780123408,0.6794859930057693
974,17-11-2023 01:05,Earring,93,98.3,Medium,82,Irregular,No,Active,-0.01181933581232254,-0.6618889378225731,0.77643077728395
975,27-11-2023 04:34,Ring,109,98.0,High,93,Normal,Yes,Stressed,0.7072277098042434,-1.2436840780123408,1.3096270908139445
976,16-11-2023 02:57,Shoe,93,98.7,Medium,69,Normal,No,Sedentary,-0.01181933581232254,0.11383791576380238,0.14628967947577487
977,22-11-2023 21:21,Shoe,65,99.3,Low,94,Normal,Yes,Stressed,-1.270151665641313,1.277428196143338,1.3580994829530348
978,13-11-2023 20:32,Earring,73,99.2,High,76,Normal,Yes,Stressed,-0.9106281428330301,1.083496482746758,0.48559642444940765
979,29-11-2023 03:39,Ring,80,99.0,Low,43,Normal,No,Stressed,-0.5960450603757824,0.6956330559535702,-1.1139925161405755
980,23-11-2023 01:37,Ring,81,97.5,High,68,Irregular,No,Active,-0.551104620024747,-2.2133426449952966,0.09781728733668446
981,13-11-2023 15:30,Ring,71,99.2,Low,72,Normal,Yes,Sedentary,-1.0005090235351008,1.083496482746758,0.29170685589304607
982,21-11-2023 08:47,Ring,71,98.5,Low,40,Normal,No,Stressed,-1.0005090235351008,-0.2740255110293853,-1.2594096925578468
983,09-11-2023 17:04,Earring,92,98.3,Medium,82,Irregular,No,Calm,-0.056759776163357915,-0.6618889378225731,0.77643077728395
984,19-11-2023 17:20,Earring,73,97.6,High,31,Normal,No,Stressed,-0.9106281428330301,-2.0194109315987165,-1.6956612218096603
985,21-11-2023 22:19,Earring,64,98.8,Low,60,Normal,No,Active,-1.3150921059923484,0.3077696291603825,-0.2899618497760387
986,18-11-2023 03:53,Ring,119,98.8,High,37,Irregular,Yes,Sedentary,1.1566321133145971,0.3077696291603825,-1.404826868975118
987,05-11-2023 10:24,Ring,63,99.2,High,94,Normal,Yes,Calm,-1.3600325463433838,1.083496482746758,1.3580994829530348
988,18-11-2023 10:31,Shoe,106,98.5,High,88,Irregular,Yes,Stressed,0.5724063887511374,-0.2740255110293853,1.0672651301184926
989,05-11-2023 04:06,Shoe,69,98.6,High,72,Normal,No,Active,-1.0903899042371716,-0.08009379763280527,0.29170685589304607
990,19-11-2023 12:42,Ring,119,98.3,Low,47,Irregular,Yes,Stressed,1.1566321133145971,-0.6618889378225731,-0.920102947584214
991,04-11-2023 03:37,Ring,105,98.9,High,45,Normal,Yes,Active,0.527465948400102,0.5017013425569901,-1.0170477318623947
992,09-11-2023 15:22,Earring,98,97.0,Low,70,Normal,No,Sedentary,0.21288286594285435,-3.183001211978252,0.19476207161486525
993,14-11-2023 17:19,Ring,92,98.8,Medium,63,Irregular,No,Stressed,-0.056759776163357915,0.3077696291603825,-0.14454467335876753
994,05-11-2023 17:47,Ring,102,98.7,Low,87,Irregular,Yes,Sedentary,0.39264462734699584,0.11383791576380238,1.018792737979402
995,02-11-2023 13:13,Earring,112,98.6,Medium,48,Irregular,Yes,Stressed,0.8420490308573496,-0.08009379763280527,-0.8716305554451236
996,04-11-2023 19:11,Earring,98,98.4,Medium,84,Normal,No,Sedentary,0.21288286594285435,-0.46795722442596543,0.8733755615621308
997,07-11-2023 04:47,Ring,90,98.7,Low,96,Normal,No,Active,-0.14664065686542868,0.11383791576380238,1.4550442672312156
998,26-11-2023 20:25,Ring,115,99.2,High,83,Irregular,Yes,Calm,0.9768703519104558,1.083496482746758,0.8249031694230404
999,10-11-2023 00:05,Ring,68,98.7,Low,47,Normal,No,Calm,-1.135330344588207,0.11383791576380238,-0.920102947584214
